"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"2944","559","First Nations","51.920410156","-122.483764648","298","1987","50.3166666666667","281.628123759755"
"2945","439","First Nations","55.16003418","-77.269897461","540","1987","50.7166666666667","225.20522899671"
"2946","220","First Nations","49.201504","-122.677245","417","1987","50.3166666666667","172.358176560953"
"2947","305","First Nations","46.116621","-60.195615","82","1987","53.65","328.034979974973"
"2948","631","First Nations","54.600402832","-125.066101074","202","1987","50.3166666666667","206.788922873466"
"2949","634","First Nations","56.089782715","-96.108276367","55","1987","47.9916666666667","218.539536244132"
"2950","373","First Nations","55.037841797","-129.555786133","133","1987","50.3166666666667","182.975918505149"
"2951","5","First Nations","43.832917","-66.084223","94","1987","48.8333333333333","272.84428388872"
"2952","601","First Nations","45.967398945","-61.135483371","555","1987","53.65","183.550011282393"
"2953","556","First Nations","50.531982422","-125.982666016","350","1987","50.3166666666667","180.758750025785"
"2954","188","First Nations","53.973205566","-128.648071289","141","1987","50.3166666666667","261.134419828264"
"2955","566","First Nations","49.041920768","-123.100158446","311","1987","50.3166666666667","249.800106975113"
"2956","84","First Nations","49.378888889","-121.555","426","1987","50.3166666666667","179.09645734013"
"2957","310","First Nations","48.202614179","-65.922951854","89","1987","53.65","203.579036910414"
"2958","542","First Nations","49.006944444","-80.838055556","393","1987","50.7166666666667","184.266088200827"
"2959","608","First Nations","49.836111111","-119.608055556","516","1987","50.3166666666667","203.024077795387"
"2960","360","First Nations","52.954223633","-123.583618164","335","1987","50.3166666666667","173.096929471804"
"2961","43","First Nations","48.337688","-123.606697","224","1987","50.3166666666667","171.315513321367"
"2962","441","First Nations","47.917994282","-69.50759115","29","1987","48.8333333333333","173.785171853985"
"2963","106","First Nations","48.776794434","-123.708312988","391","1987","50.3166666666667","172.417113316631"
"2964","149","First Nations","45.930251534","-60.6452928","364","1987","53.65","170.83002809415"
"2965","545","First Nations","67.431213379","-134.875488281","84","1987","44.05","260.734099104394"
"2966","307","First Nations","54.33782959","-130.445373535","529","1987","50.3166666666667","176.001284348843"
"2967","163","First Nations","55.994566263","-87.61970716","453","1987","47.9916666666667","179.195585172034"
"2968","65","First Nations","46.4525","-64.758611111","39","1987","53.65","171.457738730784"
"2969","507","First Nations","49.897946","-124.607755","10","1987","50.3166666666667","182.326074448591"
"2970","234","First Nations","54.491638184","-128.584106445","437","1987","50.3166666666667","266.37078474394"
"2971","261","First Nations","50.29083252","-64.02130127","429","1987","53.65","228.084095749463"
"2972","201","First Nations","49.265197754","-124.825500488","293","1987","50.3166666666667","247.262038570932"
"2973","232","First Nations","53.824274134","-89.875387627","108","1987","47.9916666666667","178.352582165804"
"2974","79","First Nations","50.671944444","-121.935","171","1987","50.3166666666667","178.458920103155"
"2975","231","First Nations","52.583055556","-128.533055556","404","1987","50.3166666666667","230.105778548972"
"2976","25","First Nations","50.717834473","-121.311584473","256","1987","50.3166666666667","247.303163666427"
"2977","574","First Nations","49.111327","-121.956911","394","1987","50.3166666666667","266.540803853514"
"2978","445","First Nations","50.61340332","-127.573669434","405","1987","50.3166666666667","176.697466868609"
"2979","350","First Nations","54.076944444","-124.601111111","409","1987","50.3166666666667","198.145766337613"
"2980","498","First Nations","49.356111111","-121.606944444","524","1987","50.3166666666667","285.602520649691"
"2981","336","First Nations","55.01159668","-127.322509766","172","1987","50.3166666666667","273.167751242939"
"2982","165","First Nations","56.329870819","-94.663388508","37","1987","47.9916666666667","176.281397325999"
"2983","603","First Nations","52.985229492","-87.282409668","530","1987","47.9916666666667","186.81327011405"
"2984","434","First Nations","49.208055556","-121.718055556","2","1987","50.3166666666667","176.783939845211"
"2985","28","First Nations","48.666992187","-74.948974609","265","1987","50.7166666666667","270.105970494205"
"2986","35","First Nations","44.549444444","-65.623611111","297","1987","48.8333333333333","246.408336050125"
"2987","202","First Nations","48.800598145","-125.120666504","472","1987","50.3166666666667","177.890813621316"
"2988","353","First Nations","54.431396484","-124.247497559","156","1987","50.3166666666667","197.571790621951"
"2989","534","First Nations","50.68538061","-121.949795556","360","1987","50.3166666666667","185.056167326726"
"2990","488","First Nations","45.095224","-63.489859","232","1987","50.25","201.500020813833"
"2991","195","First Nations","49.367004395","-126.271972656","470","1987","50.3166666666667","169.073148899586"
"2992","339","First Nations","50.328055556","-122.676111111","192","1987","50.3166666666667","173.803138265522"
"2993","114","First Nations","51.017211914","-125.612182617","194","1987","50.3166666666667","206.203520283614"
"2994","392","First Nations","46.073242187","-72.821899414","211","1987","57.0833333333333","183.526177647558"
"2995","308","First Nations","47.863441","-55.755889","281","1987","56.5166666666667","173.32491224712"
"2996","294","First Nations","48.614013672","-123.520202637","293","1987","50.3166666666667","176.213356233052"
"2997","219","First Nations","52.291388889","-81.652222222","1","1987","50.7166666666667","176.831746389198"
"2998","23","First Nations","45.065777","-64.654284","260","1987","50.25","233.603422101372"
"2999","259","First Nations","49.185","-122.076944444","345","1987","50.3166666666667","172.642500148652"
"3000","12","First Nations","68.218200684","-135.006469727","361","1987","44.05","261.250193301457"
"3001","500","First Nations","53.261413574","-131.997070313","110","1987","50.3166666666667","175.071462833126"
"3002","208","First Nations","57.840026855","-129.985290527","493","1987","50.3166666666667","182.930322493346"
"3003","493","First Nations","51.322387695","-120.147888184","465","1987","50.3166666666667","173.44786342576"
"3004","332","First Nations","51.263888889","-80.596944444","371","1987","50.7166666666667","175.336196273288"
"3005","619","First Nations","52.106201172","-121.993896484","492","1987","50.3166666666667","169.281624356755"
"3006","524","First Nations","51.587219238","-122.204406738","482","1987","50.3166666666667","173.337120283298"
"3007","598","First Nations","49.693649133","-75.967010579","186","1987","50.7166666666667","177.617539700253"
"3008","306","First Nations","46.932222222","-65.858055556","454","1987","48.8333333333333","204.926132064263"
"3009","480","First Nations","50.289428711","-121.180480957","72","1987","50.3166666666667","189.591356524437"
"3010","174","First Nations","55.258787565","-128.05881555","519","1987","50.3166666666667","176.137558456076"
"3011","396","First Nations","50.448055556","-119.353055556","166","1987","50.3166666666667","184.56362039259"
"3012","187","First Nations","55.255","-127.603055556","502","1987","50.3166666666667","190.044110955479"
"3013","509","First Nations","49.152038574","-123.92956543","122","1987","50.3166666666667","182.81836478541"
"3014","565","First Nations","48.588989258","-123.386779785","527","1987","50.3166666666667","202.417581635214"
"3015","516","First Nations","49.156111111","-121.976111111","174","1987","50.3166666666667","190.633574489105"
"3016","529","First Nations","49.054351","-122.195349","294","1987","50.3166666666667","208.555286051122"
"3017","348","First Nations","49.225165","-123.19828","73","1987","50.3166666666667","273.622956865547"
"3018","588","First Nations","48.611944444","-79.983888889","295","1987","50.7166666666667","183.762584772371"
"3019","61","First Nations","49.869812012","-121.451293945","243","1987","50.3166666666667","229.452815206639"
"3020","244","First Nations","50.423888889","-125.158888889","189","1987","50.3166666666667","229.682078602582"
"3021","242","First Nations","49.173888889","-122.561944444","222","1987","50.3166666666667","237.331746500646"
"3022","134","First Nations","50.972595215","-126.17578125","412","1987","50.3166666666667","192.661301904118"
"3023","181","First Nations","54.553608","-94.494085","247","1987","47.9916666666667","229.564539848425"
"3024","411","First Nations","45.601494964","-61.738137054","422","1987","53.65","195.766469268552"
"3025","328","First Nations","50.216796875","-60.666687012","28","1987","53.65","178.134578834362"
"3026","376","First Nations","50.18939209","-121.058410645","194","1987","50.3166666666667","182.373542599856"
"3027","367","First Nations","50.265014648","-121.398986816","70","1987","50.3166666666667","276.666456678618"
"3028","203","First Nations","46.689166667","-64.791111111","145","1987","53.65","202.238473224467"
"3029","329","First Nations","48.559020996","-72.243896484","445","1987","57.0833333333333","283.208075978189"
"3030","296","First Nations","54.838964685","-94.062978315","526","1987","47.9916666666667","258.557969725249"
"3031","216","First Nations","50.111816406","-121.561584473","200","1987","50.3166666666667","172.357448772765"
"3032","175","First Nations","53.424194336","-129.25378418","486","1987","50.3166666666667","171.966273096291"
"3033","604","First Nations","54.987691","-85.44424","425","1987","47.9916666666667","188.282857584952"
"3034","343","First Nations","55.913055556","-61.127222222","538","1987","53.65","173.378141645396"
"3035","630","First Nations","49.562305403","-121.422702513","111","1987","50.3166666666667","244.363501048702"
"3036","555","First Nations","50.917602539","-127.914672852","455","1987","50.3166666666667","223.481086065431"
"3037","576","First Nations","48.939025879","-125.526000977","446","1987","50.3166666666667","172.895789136581"
"3038","155","First Nations","48.531111111","-82.016944444","190","1987","48.3833333333333","179.623782075851"
"3039","204","First Nations","50.229744618","-66.388732617","367","1987","53.65","205.654270621458"
"3040","59","First Nations","50.836242676","-121.376098633","539","1987","50.3166666666667","197.25779960365"
"3041","253","First Nations","54.238611111","-125.7625","219","1987","50.3166666666667","185.103057769355"
"3042","553","First Nations","52.020812988","-123.181884766","103","1987","50.3166666666667","198.168713692766"
"3043","235","First Nations","54.527038574","-128.670898438","481","1987","50.3166666666667","172.587281596247"
"3044","515","First Nations","49.31661099","-123.088666829","355","1987","50.3166666666667","273.187938008741"
