Ref_Date,GEO,COMMODITY,Vector,Coordinate,Value
2008,"Regina, Saskatchewan",Health and personal care,v15940085,10.21,94.0
2009,"Regina, Saskatchewan",Health and personal care,v15940085,10.21,99.0
2010,"Regina, Saskatchewan",Health and personal care,v15940085,10.21,96.0
2011,"Regina, Saskatchewan",Health and personal care,v15940085,10.21,98.0
2012,"Regina, Saskatchewan",Health and personal care,v15940085,10.21,100.0
2000,"Regina, Saskatchewan",Health care,v15940086,10.22,90.0
2001,"Regina, Saskatchewan",Health care,v15940086,10.22,90.0
2002,"Regina, Saskatchewan",Health care,v15940086,10.22,91.0
2003,"Regina, Saskatchewan",Health care,v15940086,10.22,93.0
2004,"Regina, Saskatchewan",Health care,v15940086,10.22,93.0
2005,"Regina, Saskatchewan",Health care,v15940086,10.22,93.0
2006,"Regina, Saskatchewan",Health care,v15940086,10.22,94.0
2007,"Regina, Saskatchewan",Health care,v15940086,10.22,96.0
2008,"Regina, Saskatchewan",Health care,v15940086,10.22,91.0
2009,"Regina, Saskatchewan",Health care,v15940086,10.22,99.0
2010,"Regina, Saskatchewan",Health care,v15940086,10.22,99.0
2011,"Regina, Saskatchewan",Health care,v15940086,10.22,100.0
2012,"Regina, Saskatchewan",Health care,v15940086,10.22,103.0
2007,"Regina, Saskatchewan",Personal care,v43975169,10.32,98.0
2008,"Regina, Saskatchewan",Personal care,v43975169,10.32,98.0
2009,"Regina, Saskatchewan",Personal care,v43975169,10.32,100.0
2010,"Regina, Saskatchewan",Personal care,v43975169,10.32,94.0
2011,"Regina, Saskatchewan",Personal care,v43975169,10.32,96.0
2012,"Regina, Saskatchewan",Personal care,v43975169,10.32,96.0
2000,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,99.0
2001,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,97.0
2002,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,97.0
2003,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,96.0
2004,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,98.0
2005,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,100.0
2006,"Regina, Saskatchewan",Personal care supplies and equipment,v15940087,10.23,102.0
2000,"Regina, Saskatchewan",Personal care services,v15940088,10.24,73.0
2001,"Regina, Saskatchewan",Personal care services,v15940088,10.24,78.0
2002,"Regina, Saskatchewan",Personal care services,v15940088,10.24,69.0
2003,"Regina, Saskatchewan",Personal care services,v15940088,10.24,70.0
2004,"Regina, Saskatchewan",Personal care services,v15940088,10.24,70.0
2005,"Regina, Saskatchewan",Personal care services,v15940088,10.24,69.0
2006,"Regina, Saskatchewan",Personal care services,v15940088,10.24,69.0
2000,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,96.0
2001,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,100.0
2002,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,96.0
2003,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,96.0
2004,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,100.0
2005,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,101.0
2006,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,100.0
2007,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,100.0
2008,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,104.0
2009,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,102.0
2010,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,97.0
2011,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,103.0
2012,"Regina, Saskatchewan","Recreation, education and reading",v15940089,10.25,101.0
2007,"Regina, Saskatchewan",Recreation,v43975180,10.33,94.0
2008,"Regina, Saskatchewan",Recreation,v43975180,10.33,102.0
2009,"Regina, Saskatchewan",Recreation,v43975180,10.33,99.0
2010,"Regina, Saskatchewan",Recreation,v43975180,10.33,90.0
2011,"Regina, Saskatchewan",Recreation,v43975180,10.33,100.0
2012,"Regina, Saskatchewan",Recreation,v43975180,10.33,97.0
2007,"Regina, Saskatchewan",Education and reading,v43975191,10.34,111.0
2008,"Regina, Saskatchewan",Education and reading,v43975191,10.34,110.0
2009,"Regina, Saskatchewan",Education and reading,v43975191,10.34,109.0
2010,"Regina, Saskatchewan",Education and reading,v43975191,10.34,110.0
2011,"Regina, Saskatchewan",Education and reading,v43975191,10.34,108.0
2012,"Regina, Saskatchewan",Education and reading,v43975191,10.34,109.0
2000,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,113.0
2001,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,108.0
2002,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,113.0
2003,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,115.0
2004,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,108.0
2005,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,107.0
2006,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,108.0
2007,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,105.0
2008,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,110.0
2009,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,111.0
2010,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,111.0
2011,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,109.0
2012,"Regina, Saskatchewan",Alcoholic beverages and tobacco products,v15940090,10.26,108.0
2000,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,96.0
2001,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,93.0
2002,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,94.0
2003,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,108.0
2004,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,97.0
2005,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,98.0
2006,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,95.0
2007,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,98.0
2008,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,103.0
2009,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,105.0
2010,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,107.0
2011,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,107.0
2012,"Regina, Saskatchewan",Alcoholic beverages,v15940091,10.27,106.0
2000,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,134.0
2001,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,124.0
2002,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,126.0
2003,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,122.0
2004,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,118.0
2005,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,116.0
2006,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,120.0
2007,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,116.0
2008,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,122.0
2009,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,119.0
2010,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,117.0
2011,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,114.0
2012,"Regina, Saskatchewan",Tobacco products and smokers' supplies,v15940092,10.28,112.0
2000,"Edmonton, Alberta",All-items,v15940093,11.1,93.0
2001,"Edmonton, Alberta",All-items,v15940093,11.1,93.0
2002,"Edmonton, Alberta",All-items,v15940093,11.1,95.0
2003,"Edmonton, Alberta",All-items,v15940093,11.1,97.0
2004,"Edmonton, Alberta",All-items,v15940093,11.1,97.0
2005,"Edmonton, Alberta",All-items,v15940093,11.1,97.0
2006,"Edmonton, Alberta",All-items,v15940093,11.1,97.0
2007,"Edmonton, Alberta",All-items,v15940093,11.1,98.0
2008,"Edmonton, Alberta",All-items,v15940093,11.1,101.0
2009,"Edmonton, Alberta",All-items,v15940093,11.1,102.0
2010,"Edmonton, Alberta",All-items,v15940093,11.1,99.0
2011,"Edmonton, Alberta",All-items,v15940093,11.1,99.0
2012,"Edmonton, Alberta",All-items,v15940093,11.1,99.0
2000,"Edmonton, Alberta",Food,v15940094,11.2,99.0
2001,"Edmonton, Alberta",Food,v15940094,11.2,100.0
2002,"Edmonton, Alberta",Food,v15940094,11.2,102.0
2003,"Edmonton, Alberta",Food,v15940094,11.2,100.0
2004,"Edmonton, Alberta",Food,v15940094,11.2,100.0
2005,"Edmonton, Alberta",Food,v15940094,11.2,101.0
2006,"Edmonton, Alberta",Food,v15940094,11.2,103.0
2007,"Edmonton, Alberta",Food,v15940094,11.2,100.0
2008,"Edmonton, Alberta",Food,v15940094,11.2,100.0
2009,"Edmonton, Alberta",Food,v15940094,11.2,100.0
2010,"Edmonton, Alberta",Food,v15940094,11.2,97.0
2011,"Edmonton, Alberta",Food,v15940094,11.2,98.0
2012,"Edmonton, Alberta",Food,v15940094,11.2,98.0
2000,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,100.0
2001,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,101.0
2002,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,100.0
2003,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,100.0
2004,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,100.0
2005,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,101.0
2006,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,103.0
2007,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,102.0
2008,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,102.0
2009,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,102.0
2010,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,100.0
2011,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,98.0
2012,"Edmonton, Alberta",Food purchased from stores,v15940095,11.3,98.0
2000,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,101.0
2001,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,102.0
2002,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,102.0
2003,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,99.0
2004,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,99.0
2005,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,99.0
2006,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,99.0
2007,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,99.0
2008,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,103.0
2009,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,103.0
2010,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,102.0
2011,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,96.0
2012,"Edmonton, Alberta","Meat, poultry and fish",v15940096,11.4,97.0
2000,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,95.0
2001,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,92.0
2002,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,93.0
2003,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,96.0
2004,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,92.0
2005,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,94.0
2006,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,97.0
2007,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,95.0
2008,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,101.0
2009,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,103.0
2010,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,92.0
2011,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,94.0
2012,"Edmonton, Alberta",Dairy products and eggs,v15940097,11.5,96.0
2000,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,104.0
2001,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,105.0
2002,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,102.0
2003,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,101.0
2004,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,105.0
2005,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,104.0
2006,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,106.0
2007,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,109.0
2008,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,108.0
2009,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,108.0
2010,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,104.0
2011,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,103.0
2012,"Edmonton, Alberta",Bakery and other cereal products,v15940098,11.6,105.0
2000,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,97.0
2001,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,103.0
2002,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,104.0
2003,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,111.0
2004,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,105.0
2005,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,108.0
2006,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,105.0
2007,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,104.0
2008,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,106.0
2009,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,105.0
2010,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,103.0
2011,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,94.0
2012,"Edmonton, Alberta",Fruit and vegetables,v15940099,11.7,96.0
2000,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,105.0
2001,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,103.0
2002,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,99.0
2003,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,96.0
2004,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,98.0
2005,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,98.0
2006,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,105.0
2007,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,102.0
2008,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,96.0
2009,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,96.0
2010,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,98.0
2011,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,101.0
2012,"Edmonton, Alberta",Other food purchased from stores,v15940100,11.8,96.0
2000,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,97.0
2001,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,96.0
2002,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,105.0
2003,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,101.0
2004,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,101.0
2005,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,101.0
2006,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,104.0
2007,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,97.0
2008,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,95.0
2009,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,96.0
2010,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,91.0
2011,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,97.0
2012,"Edmonton, Alberta",Food purchased from restaurants,v15940101,11.9,99.0
2000,"Edmonton, Alberta",Shelter,v15940102,11.10,83.0
2001,"Edmonton, Alberta",Shelter,v15940102,11.10,83.0
2002,"Edmonton, Alberta",Shelter,v15940102,11.10,84.0
2003,"Edmonton, Alberta",Shelter,v15940102,11.10,88.0
2004,"Edmonton, Alberta",Shelter,v15940102,11.10,87.0
2005,"Edmonton, Alberta",Shelter,v15940102,11.10,88.0
2006,"Edmonton, Alberta",Shelter,v15940102,11.10,91.0
2007,"Edmonton, Alberta",Shelter,v15940102,11.10,98.0
2008,"Edmonton, Alberta",Shelter,v15940102,11.10,104.0
2009,"Edmonton, Alberta",Shelter,v15940102,11.10,106.0
2010,"Edmonton, Alberta",Shelter,v15940102,11.10,102.0
2011,"Edmonton, Alberta",Shelter,v15940102,11.10,102.0
2012,"Edmonton, Alberta",Shelter,v15940102,11.10,102.0
2002,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,79.0
2003,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,81.0
2004,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,82.0
2005,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,82.0
2006,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,84.0
2007,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,96.0
2008,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,103.0
2009,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,108.0
2010,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,108.0
2011,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,98.0
2012,"Edmonton, Alberta",Rented accommodation,v21580976,11.29,99.0
2002,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,82.0
2003,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,84.0
2004,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,85.0
2005,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,86.0
2006,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,88.0
2007,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,94.0
2008,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,100.0
2009,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,103.0
2010,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,99.0
2011,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,97.0
2012,"Edmonton, Alberta",Owned accommodation,v21580977,11.30,98.0
